skin,fat,muscle,ijv,cca,bloodConc,ijv_SO2
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5790452322178801,0.4202159544566437,166.0,0.53
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5790452322178801,0.4135412688229696,166.0,0.53
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5790452322178801,0.40686658318929547,166.0,0.53
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5790452322178801,0.4001918975556214,166.0,0.53
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5790452322178801,0.3935172119219473,166.0,0.53
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5790452322178801,0.38684252628827315,166.0,0.53
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5790452322178801,0.380167840654599,166.0,0.53
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5790452322178801,0.3734931550209249,166.0,0.53
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5790452322178801,0.36681846938725077,166.0,0.53
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5790452322178801,0.36014378375357664,166.0,0.53
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5790452322178801,0.35346909811990257,166.0,0.53
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5790452322178801,0.34679441248622844,166.0,0.53
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5790452322178801,0.3401197268525543,166.0,0.53
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5790452322178801,0.3334450412188802,166.0,0.53
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5790452322178801,0.32677035558520606,166.0,0.53
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5790452322178801,0.32009566995153194,166.0,0.53
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5790452322178801,0.3134209843178578,166.0,0.53
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5747466878686196,0.4402400113576661,166.0,0.54
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5747466878686196,0.433565325723992,166.0,0.54
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5747466878686196,0.42689064009031785,166.0,0.54
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5747466878686196,0.4202159544566437,166.0,0.54
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5747466878686196,0.4135412688229696,166.0,0.54
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5747466878686196,0.40686658318929547,166.0,0.54
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5747466878686196,0.4001918975556214,166.0,0.54
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5747466878686196,0.3935172119219473,166.0,0.54
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5747466878686196,0.38684252628827315,166.0,0.54
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5747466878686196,0.380167840654599,166.0,0.54
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5747466878686196,0.3734931550209249,166.0,0.54
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5747466878686196,0.36681846938725077,166.0,0.54
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5747466878686196,0.36014378375357664,166.0,0.54
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5747466878686196,0.35346909811990257,166.0,0.54
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5747466878686196,0.34679441248622844,166.0,0.54
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5747466878686196,0.3401197268525543,166.0,0.54
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5747466878686196,0.3334450412188802,166.0,0.54
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5747466878686196,0.32677035558520606,166.0,0.54
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5747466878686196,0.32009566995153194,166.0,0.54
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5747466878686196,0.3134209843178578,166.0,0.54
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5704481435193592,0.4402400113576661,166.0,0.55
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5704481435193592,0.433565325723992,166.0,0.55
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5704481435193592,0.42689064009031785,166.0,0.55
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5704481435193592,0.4202159544566437,166.0,0.55
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5704481435193592,0.4135412688229696,166.0,0.55
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5704481435193592,0.40686658318929547,166.0,0.55
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5704481435193592,0.4001918975556214,166.0,0.55
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5704481435193592,0.3935172119219473,166.0,0.55
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5704481435193592,0.38684252628827315,166.0,0.55
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5704481435193592,0.380167840654599,166.0,0.55
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5704481435193592,0.3734931550209249,166.0,0.55
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5704481435193592,0.36681846938725077,166.0,0.55
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5704481435193592,0.36014378375357664,166.0,0.55
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5704481435193592,0.35346909811990257,166.0,0.55
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5704481435193592,0.34679441248622844,166.0,0.55
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5704481435193592,0.3401197268525543,166.0,0.55
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5704481435193592,0.3334450412188802,166.0,0.55
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5704481435193592,0.32677035558520606,166.0,0.55
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5704481435193592,0.32009566995153194,166.0,0.55
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5704481435193592,0.3134209843178578,166.0,0.55
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5661495991700988,0.4402400113576661,166.0,0.56
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5661495991700988,0.433565325723992,166.0,0.56
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5661495991700988,0.42689064009031785,166.0,0.56
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5661495991700988,0.4202159544566437,166.0,0.56
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5661495991700988,0.4135412688229696,166.0,0.56
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5661495991700988,0.40686658318929547,166.0,0.56
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5661495991700988,0.4001918975556214,166.0,0.56
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5661495991700988,0.3935172119219473,166.0,0.56
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5661495991700988,0.38684252628827315,166.0,0.56
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5661495991700988,0.380167840654599,166.0,0.56
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5661495991700988,0.3734931550209249,166.0,0.56
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5661495991700988,0.36681846938725077,166.0,0.56
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5661495991700988,0.36014378375357664,166.0,0.56
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5661495991700988,0.35346909811990257,166.0,0.56
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5661495991700988,0.34679441248622844,166.0,0.56
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5661495991700988,0.3401197268525543,166.0,0.56
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5661495991700988,0.3334450412188802,166.0,0.56
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5661495991700988,0.32677035558520606,166.0,0.56
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5661495991700988,0.32009566995153194,166.0,0.56
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5661495991700988,0.3134209843178578,166.0,0.56
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5618510548208384,0.4402400113576661,166.0,0.57
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5618510548208384,0.433565325723992,166.0,0.57
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5618510548208384,0.42689064009031785,166.0,0.57
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5618510548208384,0.4202159544566437,166.0,0.57
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5618510548208384,0.4135412688229696,166.0,0.57
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5618510548208384,0.40686658318929547,166.0,0.57
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5618510548208384,0.4001918975556214,166.0,0.57
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5618510548208384,0.3935172119219473,166.0,0.57
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5618510548208384,0.38684252628827315,166.0,0.57
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5618510548208384,0.380167840654599,166.0,0.57
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5618510548208384,0.3734931550209249,166.0,0.57
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5618510548208384,0.36681846938725077,166.0,0.57
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5618510548208384,0.36014378375357664,166.0,0.57
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5618510548208384,0.35346909811990257,166.0,0.57
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5618510548208384,0.34679441248622844,166.0,0.57
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5618510548208384,0.3401197268525543,166.0,0.57
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5618510548208384,0.3334450412188802,166.0,0.57
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5618510548208384,0.32677035558520606,166.0,0.57
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5618510548208384,0.32009566995153194,166.0,0.57
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5618510548208384,0.3134209843178578,166.0,0.57
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.557552510471578,0.4402400113576661,166.0,0.58
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.557552510471578,0.433565325723992,166.0,0.58
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.557552510471578,0.42689064009031785,166.0,0.58
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.557552510471578,0.4202159544566437,166.0,0.58
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.557552510471578,0.4135412688229696,166.0,0.58
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.557552510471578,0.40686658318929547,166.0,0.58
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.557552510471578,0.4001918975556214,166.0,0.58
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.557552510471578,0.3935172119219473,166.0,0.58
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.557552510471578,0.38684252628827315,166.0,0.58
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.557552510471578,0.380167840654599,166.0,0.58
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.557552510471578,0.3734931550209249,166.0,0.58
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.557552510471578,0.36681846938725077,166.0,0.58
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.557552510471578,0.36014378375357664,166.0,0.58
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.557552510471578,0.35346909811990257,166.0,0.58
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.557552510471578,0.34679441248622844,166.0,0.58
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.557552510471578,0.3401197268525543,166.0,0.58
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.557552510471578,0.3334450412188802,166.0,0.58
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.557552510471578,0.32677035558520606,166.0,0.58
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.557552510471578,0.32009566995153194,166.0,0.58
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.557552510471578,0.3134209843178578,166.0,0.58
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5532539661223177,0.4402400113576661,166.0,0.59
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5532539661223177,0.433565325723992,166.0,0.59
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5532539661223177,0.42689064009031785,166.0,0.59
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5532539661223177,0.4202159544566437,166.0,0.59
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5532539661223177,0.4135412688229696,166.0,0.59
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5532539661223177,0.40686658318929547,166.0,0.59
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5532539661223177,0.4001918975556214,166.0,0.59
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5532539661223177,0.3935172119219473,166.0,0.59
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5532539661223177,0.38684252628827315,166.0,0.59
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5532539661223177,0.380167840654599,166.0,0.59
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5532539661223177,0.3734931550209249,166.0,0.59
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5532539661223177,0.36681846938725077,166.0,0.59
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5532539661223177,0.36014378375357664,166.0,0.59
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5532539661223177,0.35346909811990257,166.0,0.59
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5532539661223177,0.34679441248622844,166.0,0.59
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5532539661223177,0.3401197268525543,166.0,0.59
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5532539661223177,0.3334450412188802,166.0,0.59
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5532539661223177,0.32677035558520606,166.0,0.59
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5532539661223177,0.32009566995153194,166.0,0.59
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5532539661223177,0.3134209843178578,166.0,0.59
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5489554217730572,0.4402400113576661,166.0,0.6
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5489554217730572,0.433565325723992,166.0,0.6
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5489554217730572,0.42689064009031785,166.0,0.6
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5489554217730572,0.4202159544566437,166.0,0.6
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5489554217730572,0.4135412688229696,166.0,0.6
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5489554217730572,0.40686658318929547,166.0,0.6
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5489554217730572,0.4001918975556214,166.0,0.6
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5489554217730572,0.3935172119219473,166.0,0.6
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5489554217730572,0.38684252628827315,166.0,0.6
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5489554217730572,0.380167840654599,166.0,0.6
